Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
,Wondae,Seol Wondae,설원대,원대,1998-04-28,Dongkiz,South Korea,,180,63,,,,M,,,
,Yuvin,Song Yuvin,송유빈,유빈,1998-04-28,B.O.Y,South Korea,,0,0,,,MYTEEN,M,,,
,Chris,Han Chris,한 크리스,크리스,2002-11-19,BLITZERS,South Korea,,0,0,,,,M,,,
,Junghoon,Lee Junghoon,이정훈,정훈,2000-07-04,1TEAM,South Korea,,0,0,,,,M,,,
,JunQ,Kang Junkyu,강준규,준규,1993-08-09,MYNAME,South Korea,,0,0,Uljeongbu,,,M,,,
,Onew,Lee Jinki,이진기,온유,1989-12-14,SHINee,South Korea,,177,61,Gwangmyeong,,,M,,,
,Woojin,Lee Woojin,이우진,우진,2003-04-03,TheEastLight,South Korea,,0,0,,,,M,,https:/www.instagram.com/the_greatest_woojin,
https://dbkpop.com/idol/b-bomb-block-b/,B-Bomb,Lee Minhyuk,이민혁,비범,1990-12-14,Block B,South Korea,,178,60,Seoul,Bastarz,,M,,,
,Minsu,Park Minsu,김민수,민수,1993-04-15,Boys Republic,South Korea,,172,55,Gwangju,,,M,,,
,Nason,Kim Duyeop,김두엽,네이슨,1995-06-12,CHECKMATE,South Korea,,0,0,,,,M,,,
,Shotaro,Osaki Shotaro,오사키 쇼타로,쇼타로,2000-11-25,NCT,Japan,,0,0,,NCT U,,M,,,
https://dbkpop.com/idol/siwoo-trcng/,Siwoo,Yoo Siwoo,유시우,시우,2001-05-11,TRCNG,South Korea,,178,0,,,,M,,,
,Hongseob,Shim Hongseob,심홍섭,홍섭,1998-01-08,24K,South Korea,,177,58,,,,M,,,
,Youngbin,Jeong Youngbin,정영빈,영빈,1998-10-05,Luminous,South Korea,,172,55,Seongju,,,M,,,
,Doha,Na Gyumin,나규민,도하,2004-03-07,BAE173,South Korea,,0,0,,,,M,,,
,Juntae,Kim Juntae,김준태,준태,1995-09-04,MY.st,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/cnu-b1a4/,CNU,Shin Dongwoo,신동우,신우,1991-06-16,B1A4,South Korea,,182,64,Seoul,,,M,,,
,Harry-June,Han Harry-June,한해리준,해리준,2004-01-01,DKB,South Korea,,178,61,,,,M,,,
https://dbkpop.com/idol/hyunwoo-trcng/,Hyunwoo,Kim Hyunwoo,김현우,현우,2001-01-21,TRCNG,South Korea,,173,0,,,,M,,,
,Kookheon,Kim Kookheon,김국헌,국헌,1997-04-15,B.O.Y,South Korea,,0,0,,,MYTEEN,M,,,
,Winwin,Dong Sicheng,뚱쓰청,윈윈,1997-10-28,NCT,China,,0,0,Zhejiang,NCT 127,,M,,,
,Keonhee,Lee Keonhee,김건희,건희,1998-06-27,Oneus,South Korea,,0,0,,,,M,,,
,Sihyoung,Kim Sihyoung,김시형,시형,1992-05-15,HISTORY,South Korea,,182,63,Busan,,,M,,,
,Kyuhwan,Lee Kyuhwan,이규환,규환,1994-09-18,SIGNAL,South Korea,,0,0,,,E7,M,,,
,Young K,Kang Young-hyun,강영현,영케이,1993-12-19,DAY6,South Korea,Canada,0,0,,,,M,Bassist,,
,Jeno,Lee Jeno,이제노,제노,2000-04-23,NCT,South Korea,,0,0,,NCT Dream,,M,,,
,Yunseong,Hwang Yunseong,황윤성,윤성,2000-10-30,DRIPPIN,South Korea,Seoul,181,60,,,,M,,,
,HighTop,Lim Hyeontae,임현태,하이탑,1994-03-19,Bigflo,South Korea,,178,60,,,,M,,,
,Laun,Kim Minseok,김민석,라운,1999-08-12,,South Korea,,0,0,Seongsan,,ONF,M,,,
,Jaehyun,Kim Jaehyun,김재현,재현,1994-07-15,N.Flying,South Korea,,0,0,Seoul,,,M,Drummer,,
,Daehyeon,Jang Daehyeon,장대현,대현,1997-02-11,WEi,South Korea,,175,0,,,RAINZ,M,,https:/www.instagram.com/daehyeon0211/,
https://dbkpop.com/idol/jseph-kard/,J.seph,Kim Taehyung,김태형,제이셉,1992-06-21,KARD,South Korea,USA,0,0,,,,M,,,
,Hweseung,Yoo Hweseung,유회승,회승,1995-02-28,N.Flying,South Korea,,0,0,,,,M,,,
,Milo,Kim Minhak,김민학,마일로,1996-08-20,Romeo,South Korea,,0,0,,,,M,,,
,Sakang,Jeon Sakang,정사강,사강,2002-10-26,TheEastLight,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/zico-block-b/,Zico,Woo Jiho,우지호,지코,1992-09-14,Block B,South Korea,,182,65,Seoul,,,M,,,
,Jun,Park Junhee,박준희,준,1994-06-02,A.C.E,South Korea,,0,0,Jeolla,,,M,,,
,Hyunseung,Jang Hyunseung,장현승,현승,1989-09-03,,South Korea,,177,58,Suncheon,Troublemaker,Beast,M,,,
,Xiumin,Kim Minseok,김민석,시우민,1990-03-26,EXO,South Korea,,173,65,Guri,EXO-CBX,,M,,,
,Chani,Kang Chanhee,강찬희,찬희,2000-01-17,SF9,South Korea,,0,0,,,,M,,,
,MJ,Kim Myungjun,김명준,엠제이,1994-03-05,ASTRO,South Korea,,0,0,Nowon,,,M,,,
,Lien,Shimada Sho,시마다 쇼,리안,1998-03-11,Mirae,Japan,,0,0,Osaka,,,M,,,
,Ayden,Kwon Yejun,권예준,에이든,2005-01-24,EPEX,South Korea,,174,55,,,,M,,,
,Haruto,Watanabe Haruto,와타나베 하루토,하루토,2004-04-05,Treasure,Japan,,0,0,,,,M,,,
,Tan,Choi Seokwon,최석원,탄,1996-08-25,Ciipher,South Korea,,184,75,,,,M,,,
,Shin,Kim Suhyun,김수현,신,2000-03-18,Ghost9,South Korea,,0,0,,,,M,,,
,Jonghyun,Lee Jonghyun,이종현,종현,1990-05-15,CNBLUE,South Korea,,0,0,Busan,,,M,Guitarist,,
,Taehyun,Noh Taehyun,노태현,태현,1993-10-15,HOTSHOT,South Korea,,0,0,Seoul,JBJ,,M,,,
,Taedong,Kim Taedong,김태동,태동,1997-11-07,OMEGA X,South Korea,,177,61,,,GIDONGDAE,M,,,
https://dbkpop.com/idol/jinyoung-b1a4/,Jinyoung,Jung Jinyoung,정진영,진영,1991-11-18,,South Korea,,178,58,Chungju,,B1A4,M,,,
,Wontak,Ju Wontak,주원탁,원탁,1996-02-24,,South Korea,,178,0,,,RAINZ,M,,https:/www.instagram.com/j_wontagii/,https:/www.twitter.com/2able_wontop
,Ziu,Park Heejun,박희준,지우,1997-06-16,VAV,South Korea,,185,70,,,,M,,,
,Jungwoo,Kim Jungwoo,김정우,정우,1998-02-19,NCT,South Korea,,0,0,,,,M,,,
,Yoojung,Lee Taeyeop,이태엽,유정,1997-05-19,OnlyOneOf,South Korea,,0,0,,,,M,,,
,Yixuan,Zhou Yixuan,조이쉔,이쉔,1990-12-11,UNIQ,China,,183,65,,,,M,,,
,Minwoo,Lee Minwoo,이민우,민우,1979-07-28,Shinhwa,South Korea,,172,60,Namwon,,,M,,,
,Dann,Jung Seungbo,정승보,단,1997-11-01,Kingdom,South Korea,,178,0,Ilsan,,VARSITY,M,,,
,Heeseok,Yun Heeseok,윤희석 ,희석 ,1997-06-10,Limitless,South Korea,,180,61,,,,M,,,
https://dbkpop.com/idol/rap-monster/,RM,Kim Namjoon,김남준,알엠,1994-09-12,BTS,South Korea,,181,67,Ilsan,,,M,Leader,,
,Nakta,Shin Yooncheol,신윤철,낙타,1993-04-24,,South Korea,,0,0,Daegu,,Topp Dogg,M,,,
,Seunghyun,Song Seungyun,송승현,승현,1992-08-21,FTISLAND,South Korea,,0,0,Seoul,,,M,Guitarist,,
https://dbkpop.com/idol/sunwoo-the-boyz/,Sunwoo,Kim Sunwoo,김선우,선우,2000-04-12,The Boyz,South Korea,,177,64,,,,M,,,
,Rio,Son Gwanghyuk,손광혁,리오,1999-07-16,14U,South Korea,,0,0,,,,M,,,
,Yonghwa,Jung Yonghwa,정용화,용화,1989-06-22,CNBLUE,South Korea,,0,0,Seoul,,,M,Vocal,,
https://dbkpop.com/idol/wooseok-pentagon/,Wooseok,Jeong Wooseok,정우석,우석,1998-01-31,PENTAGON,South Korea,,0,0,,,,M,,,
,Minhyuk,Kang Minhyuk,강민혁,민혁,1991-06-28,CNBLUE,South Korea,,0,0,Ilsan,,,M,Drummer,,
https://dbkpop.com/idol/bambam-got7/,BamBam,Kunpimook Bhuwakul,꾼삐묵 부와꾼,뱀뱀,1997-05-02,GOT7,Thailand,,170,52,Bangkok,,,M,,,
,Donghae,Lee Donghae,이동해,동해,1986-10-15,Super Junior,South Korea,,176,60,Mokpo,Super Junior-M,,M,,,
,Donghyun,Kim Donghyun,김동현,동현,1999-02-23,Golden Child,South Korea,,0,0,,,,M,,,
,Minwoo,Ha Minwoo,하민우,민우,1990-09-06,ZE:A,South Korea,,0,0,Yangsan,,,M,,,
,B.S,Lee Youngsoo,이영수,비에스,1995-04-14,14U,South Korea,,0,0,,,,M,,,
,Bit,No Minjae,노민재,빛,2004-07-21,BAE173,South Korea,,0,0,,,,M,,,
,Woncheol,Jung Woncheol,정원철,원철,1996-01-12,MY.st,South Korea,,0,0,,,,M,,,
,Bain,Song Byeonghee,송병희,배인,2001-05-04,JUST B,South Korea,,0,0,,,,M,,,
,Jeongkyun,Jeong Jeongkyun,정정균,정균,1987-11-27,,South Korea,,180,60,,,"N-Train, Bigflo",M,,,
,Bullet,Jin Junwoo,진준우,블릿,1995-12-02,VARSITY,South Korea,,182,65,Seoul,,,M,,,
,E.sol,Jeon Jaehyuk,전재혁,이솔,1992-09-17,14U,South Korea,,0,0,,,,M,,,
,Kidoh,Jin Hyosang,진효상,키도,1992-12-16,,South Korea,,0,0,Seoul,,Topp Dogg,M,,,
,Jaemin,Na Jaemin,나재민,재민,2000-08-13,NCT,South Korea,,0,0,,NCT Dream,,M,,,
,Dojin,Jeon Yongtae,전용태,도진,1997-03-07,ENOi,South Korea,,181,61,,,,M,,,
,Jun H.,Im Joonhyun,임준현,준현,1991-08-28,UNVS,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/baro-b1a4/,Baro,Cha Sunwoo,차선우,바로,1992-09-05,,South Korea,,178,63,Gwangju,,B1A4,M,,,
,Youngseo,Ryu Youngseo,류영서,영서,2002-06-13,BAE173,South Korea,,0,0,,,,M,,,
,Sunghyuk,Seo Sunghyuk,서성혁,성혁,1999-08-26,,South Korea,,170,0,,,,M,,https:/www.instagram.com/sunghyuk_seo/,
,Chiwoo,Guk Seungjun,국승준,치우,2002-09-02,Kingdom,South Korea,,0,0,,,,M,,,
,Jinwoo,Lee Jinwoo,이진우,진우,2004-09-13,Ghost9,South Korea,,176,57,,TEEN TEEN,,M,,,
,Yeonho,Ju Yeonho,주연호,연호,2000-05-31,Verivery,South Korea,,0,0,,,,M,,,
,Jeon Woong,Jeon Woong,전웅,전웅,1997-10-15,AB6IX,South Korea,,173,0,,,,M,,,
,Jungshin,Lee Jungshin,이정신,정신,1991-09-15,CNBLUE,South Korea,,0,0,,,,M,Bassist,,
,Hoya,Lee Howon,이호원,호야,1991-03-28,,South Korea,,178,60,Busan,Infinite H,Infinite,M,,,
https://dbkpop.com/idol/suga/,Suga,Min Yoongi,민윤기,슈가,1993-03-09,BTS,South Korea,,176,59,Daegu,,,M,,,
,Yoosung,Jeong Yoosung,정유성,유성,1992-10-08,,South Korea,,175,52,,,Bigflo,M,,,
,Seongwu,Ong Seunwu,옹성우,성우,1995-08-25,Wanna One,South Korea,,0,0,Incheon,,,M,,,
,Seoham,Park Seoham,박서함,서함,1993-10-28,KNK,South Korea,,190,70,,,,M,"Main Rapper, Sub Vocal",,
,Geonu,Lee Geonwoo,이건우,건우,2001-02-02,JUST B,South Korea,,176,0,,,,M,,,
,Gikwang,Lee Gikwang,이기광,기광,1990-03-30,Highlight,South Korea,,171,58,Gwangju,,Beast,M,,,
https://dbkpop.com/idol/ken-vixx/,Ken,Lee Jaehwan,이재환 ,켄,1992-04-06,VIXX,South Korea,,180,65,Seoul,,,M,,,
,Hamin,Jo Hamin,조하민,하민,1997-10-24,ENOi,South Korea,,183,65,,,,M,,,
https://dbkpop.com/idol/jake-enhypen/,Jake,Shim Jaeyoon,심재윤,제이크,2002-11-15,ENHYPEN,South Korea,Australia,0,0,,,,M,,,
,Minpyo,Gook Minpyo,국민표,민표,1994-11-15,B.I.G,South Korea,,173,57,Gwangju,,,M,,,
,Taeyoung,Kim Taeyoung,김태영,태영,2003-01-27,CRAVITY,South Korea,,0,0,,,,M,,,
,Jisu,Choi Jisu,최지수,지수,2000-01-19,TOO,South Korea,,0,0,,,,M,,,
,Eunkwang,Seo Eunkwang,서은광,은광,1990-11-22,BtoB,South Korea,,173,62,Yongin,,,M,,,
,Dohyon,Nam Dohyon,남도현,도현,2004-11-10,BAE173,South Korea,,180,62,,,X1,M,,,
,Leo,Hayase Leo,하야세 레오,레오,2002-10-08,T1419,Japan,,0,0,,,,M,,,
,Jeongseung,Park Jeongseung,박정승,정승,2002-05-20,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Hyojin,Kim Hyojin,김효진,효진,1994-04-22,ONF,South Korea,,0,0,Seoul,,,M,,,
,Junghoon,Han Jeonghoon,한정훈,정훈,2000-02-14,OMEGA X,South Korea,,177,61,,,ENOi,M,,,
,Jooheon,Lee Jooheon,이주헌,주헌,1994-10-06,MONSTA X,South Korea,,0,0,Daegu,,,M,,,
,Suhyun,Choi Hyunggeun,최형근 ,수현,1992-10-01,SNUPER,South Korea,,0,0,Bucheon,,,M,,,
,Wonjin,Won Jin,원진,원진,2003-01-01,GIDONGDAE,South Korea,,0,0,,,,M,,,
,Woobin,Jeong Woobin,정우빈,우빈,2000-04-01,Luminous,South Korea,,0,0,Busan,,,M,,,
,Woosu,Kim Minseok,김민석,우수,1999-11-23,IZ,South Korea,,0,0,,,,M,,,
,Kiwon,Lee Kiwon,이기원,기원,1996-06-27,GIDONGDAE,South Korea,,170,0,,,RAINZ,M,,https:/www.instagram.com/kiwon_1810/,
,Rowoon,Kim Seokwoo,김석우,로운,1996-08-07,SF9,South Korea,,0,0,,,,M,,,
,Yijeong,Jang Yijeong,장이정,이정,1993-09-10,HISTORY,South Korea,,173,58,Jinju,,,M,,,
,Sejun,Lim Sejun,임세준,세준,1996-05-04,VICTON,South Korea,,0,0,,,,M,,,
,Chanyoung,Kim Chanyoung,김찬영,찬영,2000-11-20,D-CRUNCH,South Korea,,0,0,,,,M,,,
,J.YOU,Kim Jaeyu,김제유,제유,2000-11-02,TOO,South Korea,,0,0,,,,M,,,
,Yano,Seo Sangwon,서상원,야노,1995-09-27,Topp Dogg,South Korea,,0,0,Seoul,,,M,,,
,Mashiho,Takata Mashiho,타카타 마시호,마시호,2001-03-25,Treasure,Japan,,0,0,,,,M,,,
,Gunmin,Lee Gunmin,이건민,건민,1994-10-03,B.I.G,South Korea,,177,64,Gangwon,,,M,,,
,Longguo,Jin Longguo,진룽궈,룽궈,1996-03-02,JBJ,China,,0,0,Heilong,,,M,,,
,Chenle,Zhong Chenle,중천러,천러,2001-11-22,NCT,China,,0,0,Shanghai,NCT Dream,,M,,,
,Cha Hoon,Cha Hoon,차훈,차훈,1994-07-12,N.Flying,South Korea,,0,0,Seoul,,,M,Guitar,,
,Euijin,Lee Euijin,이의진,의진,1990-02-15,Bigflo,South Korea,,0,0,Seoul,,,M,,,
,Narachan,Jung Hyunwoo,정현우,나라찬,1996-09-23,MONT,South Korea,,178,58,,,,M,,,
,Choi Jiann,Choi Jaewoo,최재우,최지안 ,1997-09-30,Newkidd,South Korea,,175,0,,,,M,,,
,Douhyun,Yoo Douhyun,유도현,도현,2000-12-25,Mirae,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jongup/,Jongup,Moon Jongup,문종업,종업,1995-02-06,B.A.P,South Korea,,176,66,Seoul,,,M,,,
,Jerome,Oh Sungmin,오성민,제롬,2001-08-25,TOO,South Korea,,0,0,,,,M,,,
,Yedam,Bang Yedam,방예담,예담,2002-05-07,Treasure,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/hongbin-vixx/,Hongbin,Lee Hongbin,이홍빈,홍빈,1993-09-29,VIXX,South Korea,,181,62,Seoul,,,M,,,
,Hyuk,Yang Hyuk,양혁,혁,2000-03-15,OMEGA X,South Korea,,183,67,,,ENOi,M,,,
,Junhyuk,Lee Junhyuk,이준혁,이준혁,2000-05-16,Mirae,South Korea,,180,63,Seoul,,,M,,,
,Heejun,Oh Heejun,오희준,희준,1996-05-08,KNK,South Korea,,180,61,,,,M,,,
,Hanbin,Ngo Ngoc Hung,응오 응옥 흥,한빈,1998-01-19,TEMPEST,Vietnam,,176,0,,,,M,,,
https://dbkpop.com/idol/wonwoo-seventeen/,Wonwoo,Jeon Wonwoo,전원우,원우,1996-07-17,Seventeen,South Korea,,180,57,Changwon,,,M,,,
,Louis,Yang Dongsik,양동식,루이,2001-04-08,Kingdom,South Korea,,0,0,,,,M,,,
,Eunjae,Kwak Eunjae,곽은재,은재,1996-05-02,14U,South Korea,,0,0,,,,M,,,
,Dohyuk,Kim Dohyuk,김도혁,도혁,1998-01-16,14U,South Korea,,0,0,,,,M,,,
,Sangho,Jo Sangho,조상호,상호,1995-02-10,SNUPER,South Korea,,0,0,Changwon,,,M,,,
,Taeheon,Kim Taeheon,김태헌,태헌,1989-06-18,ZE:A,South Korea,,0,0,Gwangju,,,M,,,
,Johnny,John Seo,존 서,쟈니,1995-02-09,NCT,USA,,0,0,Chicago,NCT 127,,M,,,
,Chunji,Lee Chanhee,이찬희,천지,1993-10-05,Teen Top,South Korea,,0,0,Seongnam,,,M,,,
,Yeosang,Kang Yeosang,강여상,여상,1999-06-15,ATEEZ,South Korea,,173,0,Incheon,,,M,,,
,Junghun,Jang Junghun,장정훈,정훈,1999-02-27,Astin,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/ni-ki-enhypen/,Ni-Ki,Nishimura Riki,니시무라 리키,니키,2005-12-09,ENHYPEN,Japan,,0,0,,,,M,,,
,Sungwoon,Ha Sungwoon,하성운,성운,1994-03-22,Wanna One,South Korea,,0,0,Goyang,HOTSHOT,,M,,,
,Kyuhyun,Cho Kyuhyun,조규현,규현,1988-02-03,Super Junior,South Korea,,180,68,Seoul,Super Junior-M,,M,,,
,Jonghwan,Jo Jonghwan,조종환,종환,1992-11-23,100%,South Korea,,0,0,Seoul,,,M,,,
,Kevin,Christopher Woo,크리스토퍼 우,케빈,1991-11-25,U-KISS,USA,South Korea,0,0,Los Angeles,,,M,,,
,Niel,Ahn Daniel,안다니엘,니엘,1994-08-16,Teen Top,South Korea,,0,0,Anyang,,,M,,,
https://dbkpop.com/idol/soul-p1harmony/,Soul,Haku Shota,하쿠 쇼타,소울,2005-02-01,P1Harmony,Japan,,0,0,,,,M,,,
,Hangyul,Lee Hangyul,이한결,한결,1999-12-07,BAE173,South Korea,,177,0,,,"X1, IM",M,,,
https://dbkpop.com/idol/s-coups-seventeen/,S.Coups,Choi Seungcheol,최승철,에스.쿱스,1995-08-08,Seventeen,South Korea,,177,63,Daegu,,,M,,,
,Lim Jimin,Lim Jimin,임지민,임지민,2001-05-22,JUST B,South Korea,,178,59,,,,M,,,
,Zero,Nasukawa Shota,나스카와 쇼타,제로,2003-01-20,T1419,Japan,,0,0,,,,M,,,
,Eunwoo,Cha Eunwoo,차은우,은우,1997-03-30,ASTRO,South Korea,,0,0,Gunpo,,,M,,,
,Dongwon,Lee Dongwon,이동원,동원,1994-01-01,KNK,South Korea,,184,0,,,,M,,,
,Moon Bin,Moon Bin,문빈,문빈,1998-01-26,ASTRO,South Korea,,0,0,Cheongju,,,M,,,
https://dbkpop.com/idol/jaehyo-block-b/,Jaehyo,Ahn Jaehyo,안재효,재효,1990-12-23,Block B,South Korea,,182,60,Busan,,,M,,,
,Junseo,Hwang Junseo,황준서,준서,2001-01-16,DKB,South Korea,,182,67,,,,M,,,
https://dbkpop.com/idol/bae-jinyoung-cix/,Jinyoung,Bae Jinyoung,배진영,진영,2000-05-10,CIX,South Korea,,0,0,Seoul,,Wanna One,M,,,
,Hwiyoung,Kim Youngkyun,김영균,휘영,1999-05-11,SF9,South Korea,,0,0,,,,M,,,
,Changuk,Joo Changuk,주창욱,창욱,2001-07-25,DRIPPIN,South Korea,,184,59,,,,M,,,
,Kisu,Choi Kisu,최기수,기수,1990-10-02,24K,South Korea,,179,60,Seoul,,,M,,,
https://dbkpop.com/idol/yeonjun-txt/,Yeonjun,Choi Yeonjun,최연준,연준,1999-09-13,TXT,South Korea,,183,63,,,,M,,,
,Lex,Jeon Hyungmin,전형민,렉스,1993-01-12,Bigflo,South Korea,,0,0,,,,M,,,
,Jacob,Zhang Peng,장펑,제이콥,1996-09-07,VAV,China,,184,63,,,,M,,,
,Ju-ne,Koo Junhoe,구준회,준회,1997-03-31,iKON,South Korea,,0,0,Seoul,,,M,,,
,Eunho,Shin Donggeun,신동근,은호,1992-09-10,UNVS,South Korea,,0,0,,,,M,,,
,Inho,Hwang Inho,황인호,인호,1993-06-21,IN2IT,South Korea,,177,58,,,,M,,,
,Sejin,Lee Sejin,이세진,세진,1999-07-22,14U,South Korea,,0,0,,,,M,,,
,Dylan,Park Yeonjae,박연재,딜란,2002-07-26,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Taehyun,Nam Taehyun,남태현,태현,1994-05-10,,South Korea,,0,0,Hanam,,WINNER,M,,,
,Hyunwoo,Baek Hyunwoo,박현오,현오,1999-03-19,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Seungwoo,Han Seungwoo,한승우,승우,1994-12-24,VICTON,South Korea,,0,0,,,X1,M,,,
,Hwanwoong,Yeo Hwanwoong,여환웅,환웅,1998-08-26,Oneus,South Korea,,0,0,,,,M,,,
,Yonghoon,Jin Yonghoon,진용훈,용훈,1994-08-17,Onewe,South Korea,,0,0,,,MAS,M,,,
,Renjun,Hwang Renjun,황런쥔,런쥔,2000-03-23,NCT,China,,0,0,Jilin,NCT Dream,,M,,,
https://dbkpop.com/idol/hui-pentagon/,Hui,Lee Hwitaek,이회택,후이,1993-08-28,PENTAGON,South Korea,,0,0,,,,M,Leader,,
,Woosung,Choi Sunghyuk,최성혁,우성,1994-09-24,SNUPER,South Korea,,0,0,Seoul,,,M,,,
https://dbkpop.com/idol/dk-seventeen/,DK,Lee Seongmin,이석민,도겸,1997-02-18,Seventeen,South Korea,,178,68,Yongin,,,M,,,
,Giseok,Jun Giseok,정기석,기석,1997-05-02,IM,South Korea,,180,0,,,,M,,,
https://dbkpop.com/idol/seunghwan-1the9/,Seunghwan,Lee Seunghwan,이승환,승환,2000-05-20,1the9,South Korea,,178,64,,,,M,,,
https://dbkpop.com/idol/changbin-stray-kids/,Changbin,Seo Changbin,서창빈,창빈,1999-08-11,Stray Kids,South Korea,,0,0,Yongin,3RACHA,,M,,,
,Peniel,Shin Donggeun,신동근,프니엘,1993-03-10,BtoB,South Korea,USA,175,63,Chicago,,,M,,,
,Andy,Lee Sunho,이선호,앤디,1981-01-21,Shinhwa,South Korea,,175,62,Seoul,,,M,,,
,Tao,Hwang Zitao,황자도,타오,1993-05-02,,China,,183,70,Qingdao,,EXO,M,,,
,J-Us,Lee Seungjoon,이승준,제이어스,1995-01-13,ONF,South Korea,,0,0,Seoul,,,M,,,
,Hyungwon,Chae Hyungwon,채형원,형원,1994-01-15,MONSTA X,South Korea,,0,0,Gwangju,,,M,,,
https://dbkpop.com/idol/bx-cix/,BX,Lee Byounggon,이병곤,비엑스,1998-03-05,CIX,South Korea,,180,61,Incheon,,,M,"Leader, Main Rapper",,
,B.I,Kim Hanbin,김한빈,비아이,1996-10-22,,South Korea,,0,0,Goyang,,iKON,M,,,
,Mir,Bang Cheolyong,방철용,미르,1991-03-10,MBLAQ,South Korea,,0,0,Bukhamyeon,,,M,,,
,Rubin,Lee Haejoon,이해준,루빈,1995-08-16,1TEAM,South Korea,,0,0,,,,M,,,
,Timoteo,Kim Moongyu,김문규,티모테오,1993-01-25,HOTSHOT,South Korea,,0,0,,,,M,,,
,Seungho,Yang Seungho,양승호,승호,1987-10-16,MBLAQ,South Korea,,0,0,Seoul,,,M,,,
,Jinhwa,Choi Jinhwa,최진화,진화,2002-01-15,BLITZERS,South Korea,,180,64,,,,M,,,
,Jinu,Kim Jinwoo,김진우,진우,1991-09-26,WINNER,South Korea,,0,0,Imja,,,M,,,
,Zhou Mi,Zhou Mi,조미,조미,1986-04-19,Super Junior-M,China,,184,64,Wuhan,,,M,,,
https://dbkpop.com/idol/seungkwan-seventeen/,Seungkwan,Boo Seungkwan,부승관,승관,1998-01-16,Seventeen,South Korea,,172,58,Jeju,,,M,,,
,D.O.,Do Kyungsoo,도경수,디오,1993-01-12,EXO,South Korea,,173,60,Gyeonggi,,,M,,,
,Rain,Jung Jihoon,정지훈,비,1982-06-25,,South Korea,,0,0,Seosan,,,M,,,
https://dbkpop.com/idol/doyum-1the9/,DY,Jeon Doyum,전도염,도염,2002-02-21,JUST B,South Korea,,175,55,Daejeon,,1the9,M,,,
https://dbkpop.com/idol/jimin-bts/,Jimin,Park Jimin,박지민,지민,1995-10-13,BTS,South Korea,,175,61,Busan,,,M,,,
,Heechul,Jung Heechul,정희철,희철,1989-12-09,ZE:A,South Korea,,0,0,Jeju,,,M,,,
https://dbkpop.com/idol/ravi-vixx/,Ravi,Kim Wonsik,김원식,라비,1993-02-15,VIXX,South Korea,,183,65,Seoul,VIXX LR,,M,,,
,Jonghyun†,Kim Jonghyun,김종현,종현,1990-04-08,,South Korea,,173,56,Seoul,,SHINee,M,,,
,G.O,Jung Byunghee,정병희,지오,1987-11-06,MBLAQ,South Korea,,0,0,Changwon,,,M,,,
,Hyunwoong,Kim Hyunwoong,김현웅,현웅,1998-02-08,14U,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/seunghun-cix/,Seunghun,Kim Seunghun,김승훈 ,승훈 ,1999-02-26,CIX,South Korea,,181,69,,,,M,,,
,Hwarang,Son Jaewon,송재원,화랑,2001-04-23,TEMPEST,South Korea,,179,61,,,,M,,,
,Hoon,Yeo Hoonmin,여훈민,훈,1991-08-16,U-KISS,South Korea,,0,0,Namyangju,,,M,,,
,Jun Jin,Park Choongjae,박충재,전진,1980-08-19,Shinhwa,South Korea,,182,75,Seoul,,,M,,,
,Sungoh,Yoo Sungoh,유성오,성오,1991-01-08,,South Korea,,0,0,,,24K,M,,,
,Key,Kim Kibum,김기범,키,1991-09-23,SHINee,South Korea,,179,59,Daegu,Toheart,,M,,,
,Damon,Hu Boohan,후보한,데이먼,1996-07-02,VARSITY,China,,181,0,,,,M,,,
,Haechan,Lee Donghyuk,이동혁,해찬,2000-06-06,NCT,South Korea,,0,0,,"NCT 127, NCT Dream",,M,,,
,E-Chan,Lee Changmin,이창민,이찬,1997-02-19,DKB,South Korea,,178,63,,,,M,,,
,Minhyuk,Lee Minhyuk,이민혁,민혁,1990-11-29,BtoB,South Korea,,173,61,Seoul,,,M,,,
,Seoho,Lee Seoho,이서호,서호,1996-06-07,Oneus,South Korea,,0,0,,,,M,,,
,Hyunsuk,Choi Hyunsuk,최현석,현석,1999-04-21,Treasure,South Korea,,0,0,Daegu,,,M,,,
,Hyunuk,Han Hyunuk,한현욱,현욱,1994-09-26,IN2IT,South Korea,,179,63,,,,M,,,
,Sya,Lee Junyoung,이준영,샤,2002-09-09,BLITZERS,South Korea,,0,0,,,,M,,,
,Hongjoong,Kim Hongjoong,김홍중,홍중,1998-11-07,ATEEZ,South Korea,,171,0,,,,M,,,
,Nichkhun,Nichkhun Horvejkul,닛차쿤 허라웻차꾼,닉쿤,1988-06-24,2PM,Thailand,USA,180,64,California,,,M,,,
